Unnamed: 0,Unnamed: 1,Unnamed: 2,Consulta de precios
,,,
,,,
,,,
Fecha de operación,,Precio,
2010-01-04 00:00:00,,910.0,
2010-01-05 00:00:00,(E),920.0,
2010-01-06 00:00:00,(E),925.0,
2010-01-07 00:00:00,(E),950.0,
2010-01-08 00:00:00,(E),945.0,
2010-01-11 00:00:00,,940.0,
2010-01-12 00:00:00,,925.0,
2010-01-13 00:00:00,(E),915.0,
2010-01-14 00:00:00,,913.0,
2010-01-15 00:00:00,,910.0,
2010-01-18 00:00:00,,900.0,
2010-01-19 00:00:00,,900.0,
2010-01-20 00:00:00,,889.0,
2010-01-21 00:00:00,,885.0,
2010-01-22 00:00:00,,885.0,
2010-01-25 00:00:00,,885.0,
2010-01-26 00:00:00,,885.0,
2010-01-27 00:00:00,,885.0,
2010-01-28 00:00:00,,880.0,
2010-01-29 00:00:00,,880.0,
2010-02-01 00:00:00,,880.0,
2010-02-02 00:00:00,,880.0,
2010-02-03 00:00:00,,885.0,
2010-02-04 00:00:00,,885.0,
2010-02-05 00:00:00,,875.0,
2010-02-08 00:00:00,(E),880.0,
2010-02-09 00:00:00,(E),885.0,
2010-02-10 00:00:00,(E),895.0,
2010-02-11 00:00:00,(E),900.0,
2010-02-12 00:00:00,(E),905.0,
2010-02-15 00:00:00,(E),910.0,
2010-02-16 00:00:00,,920.0,
2010-02-17 00:00:00,,930.0,
2010-02-18 00:00:00,,930.0,
2010-02-19 00:00:00,,930.0,
2010-02-22 00:00:00,,930.0,
2010-02-23 00:00:00,,940.0,
2010-02-24 00:00:00,,940.0,
2010-02-25 00:00:00,,940.0,
2010-02-26 00:00:00,,940.0,
2010-03-01 00:00:00,,940.0,
2010-03-02 00:00:00,,940.0,
2010-03-03 00:00:00,,940.0,
2010-03-04 00:00:00,,940.0,
2010-03-05 00:00:00,,940.0,
2010-03-08 00:00:00,,940.0,
2010-03-09 00:00:00,,935.0,
2010-03-10 00:00:00,,935.0,
2010-03-11 00:00:00,,941.0,
2010-03-12 00:00:00,,935.0,
2010-03-15 00:00:00,,930.0,
2010-03-16 00:00:00,,920.0,
2010-03-17 00:00:00,,920.0,
2010-03-18 00:00:00,,920.0,
2010-03-19 00:00:00,,920.0,
2010-03-22 00:00:00,,920.0,
2010-03-23 00:00:00,,910.0,
2010-03-25 00:00:00,,900.0,
2010-03-26 00:00:00,,900.0,
2010-03-29 00:00:00,,900.0,
2010-03-30 00:00:00,,900.0,
2010-03-31 00:00:00,(E),875.0,
2010-04-05 00:00:00,(E),875.0,
2010-04-06 00:00:00,(E),875.0,
2010-04-07 00:00:00,(E),875.0,
2010-04-08 00:00:00,,875.0,
2010-04-09 00:00:00,,875.0,
2010-04-12 00:00:00,,875.0,
2010-04-13 00:00:00,,875.0,
2010-04-14 00:00:00,,875.0,
2010-04-15 00:00:00,,875.0,
2010-04-16 00:00:00,,880.0,
2010-04-19 00:00:00,,880.0,
2010-04-20 00:00:00,,865.0,
2010-04-21 00:00:00,,865.0,
2010-04-22 00:00:00,,870.0,
2010-04-23 00:00:00,,870.0,
2010-04-26 00:00:00,,870.0,
2010-04-27 00:00:00,,870.0,
2010-04-28 00:00:00,,870.0,
